neotoma_names,name,rank,id
Grossulariaceae,Grossulariaceae,family,2403
Populus grandidentata-type,Plantae,kingdom,6
Populus grandidentata-type,Tracheophyta,phylum,7707728
Populus grandidentata-type,Magnoliopsida,class,220
Populus grandidentata-type,Malpighiales,order,1414
Populus grandidentata-type,Salicaceae,family,6664
Populus grandidentata-type,Populus,genus,3040183
Asteroideae (high spine),Animalia,kingdom,1
Asteroideae (high spine),Echinodermata,phylum,50
Asteroideae (high spine),Asteroidea,class,214
Coptis,Plantae,kingdom,6
Coptis,Tracheophyta,phylum,7707728
Coptis,Magnoliopsida,class,220
Coptis,Ranunculales,order,399
Coptis,Ranunculaceae,family,2410
Coptis,Coptis,genus,3033631
Fritillaria,Animalia,kingdom,1
Fritillaria,Chordata,phylum,44
Fritillaria,Copelata,order,1441
Fritillaria,Fritillariidae,family,5224
Fritillaria,Fritillaria,genus,2332495
Fritillaria,Plantae,kingdom,6
Fritillaria,Tracheophyta,phylum,7707728
Fritillaria,Liliopsida,class,196
Fritillaria,Liliales,order,1172
Fritillaria,Liliaceae,family,7699
Fritillaria,Fritillaria,genus,2752152
Populus cf. P. tremuloides,Plantae,kingdom,6
Populus cf. P. tremuloides,Tracheophyta,phylum,7707728
Populus cf. P. tremuloides,Magnoliopsida,class,220
Populus cf. P. tremuloides,Malpighiales,order,1414
Populus cf. P. tremuloides,Salicaceae,family,6664
Populus cf. P. tremuloides,Populus,genus,3040183
Thuja,Plantae,kingdom,6
Thuja,Tracheophyta,phylum,7707728
Thuja,Pinopsida,class,194
Thuja,Pinales,order,640
Thuja,Cupressaceae,family,8144
Thuja,Thuja,genus,2684168
Conioselinum,Plantae,kingdom,6
Conioselinum,Tracheophyta,phylum,7707728
Conioselinum,Magnoliopsida,class,220
Conioselinum,Apiales,order,1351
Conioselinum,Apiaceae,family,6720
Conioselinum,Conioselinum,genus,3034688
Valeriana sitchensis,Plantae,kingdom,6
Valeriana sitchensis,Tracheophyta,phylum,7707728
Valeriana sitchensis,Magnoliopsida,class,220
Valeriana sitchensis,Dipsacales,order,946
Valeriana sitchensis,Caprifoliaceae,family,6710
Valeriana sitchensis,Valeriana,genus,2888741
Valeriana sitchensis,Valeriana sitchensis,species,2888754
Rosaceae (>20 µm),Plantae,kingdom,6
Rosaceae (>20 µm),Tracheophyta,phylum,7707728
Rosaceae (>20 µm),Magnoliopsida,class,220
Rosaceae (>20 µm),Rosales,order,691
Rosaceae (>20 µm),Rosaceae,family,5015
Rosaceae (<20 µm),Plantae,kingdom,6
Rosaceae (<20 µm),Tracheophyta,phylum,7707728
Rosaceae (<20 µm),Magnoliopsida,class,220
Rosaceae (<20 µm),Rosales,order,691
Rosaceae (<20 µm),Rosaceae,family,5015
Rosaceae cf. Holodiscus,Plantae,kingdom,6
Rosaceae cf. Holodiscus,Tracheophyta,phylum,7707728
Rosaceae cf. Holodiscus,Magnoliopsida,class,220
Rosaceae cf. Holodiscus,Rosales,order,691
Rosaceae cf. Holodiscus,Rosaceae,family,5015
Vaccinium uliginosum-type,Plantae,kingdom,6
Vaccinium uliginosum-type,Tracheophyta,phylum,7707728
Vaccinium uliginosum-type,Magnoliopsida,class,220
Vaccinium uliginosum-type,Ericales,order,1353
Vaccinium uliginosum-type,Ericaceae,family,2505
Vaccinium uliginosum-type,Vaccinium,genus,2882813
Comptonia peregrina,Plantae,kingdom,6
Comptonia peregrina,Tracheophyta,phylum,7707728
Comptonia peregrina,Magnoliopsida,class,220
Comptonia peregrina,Fagales,order,1354
Comptonia peregrina,Myricaceae,family,2432
Comptonia peregrina,Comptonia,genus,8464883
Comptonia peregrina,Comptonia peregrina,species,5414197
Viburnum alnifolium,Plantae,kingdom,6
Viburnum alnifolium,Tracheophyta,phylum,7707728
Viburnum alnifolium,Magnoliopsida,class,220
Viburnum alnifolium,Dipsacales,order,946
Viburnum alnifolium,Viburnaceae,family,4924416
Viburnum alnifolium,Viburnum,genus,2888580
Viburnum alnifolium,Viburnum lantanoides,species,2888601
Batis,Animalia,kingdom,1
Batis,Chordata,phylum,44
Batis,Aves,class,212
Batis,Passeriformes,order,729
Batis,Platysteiridae,family,9335
Batis,Batis,genus,2492286
Batis,Plantae,kingdom,6
Batis,Tracheophyta,phylum,7707728
Batis,Magnoliopsida,class,220
Batis,Brassicales,order,7225535
Batis,Bataceae,family,6353
Batis,Batis,genus,2870361
Collinsia,Animalia,kingdom,1
Collinsia,Arthropoda,phylum,54
Collinsia,Arachnida,class,367
Collinsia,Araneae,order,1496
Collinsia,Linyphiidae,family,3415
Collinsia,Collinsia,genus,2138262
Collinsia,Plantae,kingdom,6
Collinsia,Tracheophyta,phylum,7707728
Collinsia,Magnoliopsida,class,220
Collinsia,Lamiales,order,408
Collinsia,Plantaginaceae,family,2420
Collinsia,Collinsia,genus,3171755
Heliantheae undiff.,Plantae,kingdom,6
Heliantheae undiff.,Tracheophyta,phylum,7707728
Heliantheae undiff.,Magnoliopsida,class,220
Heliantheae undiff.,Asterales,order,414
Heliantheae undiff.,Asteraceae,family,3065
Heliantheae undiff.,Heliantheae,genus,6102576
Acer cf. A. pensylvanicum,Plantae,kingdom,6
Acer cf. A. pensylvanicum,Tracheophyta,phylum,7707728
Acer cf. A. pensylvanicum,Magnoliopsida,class,220
Acer cf. A. pensylvanicum,Sapindales,order,933
Acer cf. A. pensylvanicum,Sapindaceae,family,6657
Acer cf. A. pensylvanicum,Acer,genus,3189834
Frangula purshiana-type,Plantae,kingdom,6
Frangula purshiana-type,Tracheophyta,phylum,7707728
Frangula purshiana-type,Magnoliopsida,class,220
Frangula purshiana-type,Rosales,order,691
Frangula purshiana-type,Rhamnaceae,family,2407
Frangula purshiana-type,Frangula,genus,3039453
Pinus contorta/P. ponderosa,Plantae,kingdom,6
Pinus contorta/P. ponderosa,Tracheophyta,phylum,7707728
Pinus contorta/P. ponderosa,Pinopsida,class,194
Pinus contorta/P. ponderosa,Pinales,order,640
Pinus contorta/P. ponderosa,Pinaceae,family,3925
Pinus contorta/P. ponderosa,Pinus,genus,2684241
Pinus monticola/P. albicaulis,Plantae,kingdom,6
Pinus monticola/P. albicaulis,Tracheophyta,phylum,7707728
Pinus monticola/P. albicaulis,Pinopsida,class,194
Pinus monticola/P. albicaulis,Pinales,order,640
Pinus monticola/P. albicaulis,Pinaceae,family,3925
Pinus monticola/P. albicaulis,Pinus,genus,2684241
Populus trichocarpa-type,Plantae,kingdom,6
Populus trichocarpa-type,Tracheophyta,phylum,7707728
Populus trichocarpa-type,Magnoliopsida,class,220
Populus trichocarpa-type,Malpighiales,order,1414
Populus trichocarpa-type,Salicaceae,family,6664
Populus trichocarpa-type,Populus,genus,3040183
Prunus cf. P. serotina,Plantae,kingdom,6
Prunus cf. P. serotina,Tracheophyta,phylum,7707728
Prunus cf. P. serotina,Magnoliopsida,class,220
Prunus cf. P. serotina,Rosales,order,691
Prunus cf. P. serotina,Rosaceae,family,5015
Prunus cf. P. serotina,Prunus,genus,3020559
Thuja plicata-type,Plantae,kingdom,6
Thuja plicata-type,Tracheophyta,phylum,7707728
Thuja plicata-type,Pinopsida,class,194
Thuja plicata-type,Pinales,order,640
Thuja plicata-type,Cupressaceae,family,8144
Thuja plicata-type,Thuja,genus,2684168
Cannabaceae cf. Humulus,Plantae,kingdom,6
