taxa,dataset_id,BIN,summed_pollen_count
Solanaceae,40803,20,0
Solanaceae,40803,21,0
Taxodium,40803,1,0
Taxodium,40803,2,0
Taxodium,40803,3,0
Taxodium,40803,4,0
Taxodium,40803,5,0
Taxodium,40803,6,0
Taxodium,40803,11,2
Taxodium,40803,13,0
Taxodium,40803,14,1
Taxodium,40803,15,0
Taxodium,40803,16,0
Taxodium,40803,17,0
Taxodium,40803,18,0
Taxodium,40803,19,0
Taxodium,40803,20,0
Taxodium,40803,21,0
Taxus,40803,1,0
Taxus,40803,2,0
Taxus,40803,3,0
Taxus,40803,4,0
Taxus,40803,5,0
Taxus,40803,6,0
Taxus,40803,11,0
Taxus,40803,13,0
Taxus,40803,14,2
Taxus,40803,15,5
Taxus,40803,16,0
Taxus,40803,17,1
Taxus,40803,18,2
Taxus,40803,19,0
Taxus,40803,20,0
Taxus,40803,21,0
Tilia,40803,1,4
Tilia,40803,2,0
Tilia,40803,3,0
Tilia,40803,4,0
Tilia,40803,5,0
Tilia,40803,6,0
Tilia,40803,11,2
Tilia,40803,13,1
Tilia,40803,14,5
Tilia,40803,15,2
Tilia,40803,16,5
Tilia,40803,17,2
Tilia,40803,18,0
Tilia,40803,19,4
Tilia,40803,20,0
Tilia,40803,21,3
Tsuga,40803,1,369.5
Tsuga,40803,2,28
Tsuga,40803,3,10
Tsuga,40803,4,0
Tsuga,40803,5,1
Tsuga,40803,6,0
Tsuga,40803,11,79
Tsuga,40803,13,91.5
Tsuga,40803,14,59
Tsuga,40803,15,144
Tsuga,40803,16,175
Tsuga,40803,17,163
Tsuga,40803,18,142
Tsuga,40803,19,142
Tsuga,40803,20,59
Tsuga,40803,21,235
Ulmus,40803,1,125
Ulmus,40803,2,7
Ulmus,40803,3,1
Ulmus,40803,4,0
Ulmus,40803,5,1
Ulmus,40803,6,3
Ulmus,40803,11,33
Ulmus,40803,13,57
Ulmus,40803,14,67
Ulmus,40803,15,53
Ulmus,40803,16,42
Ulmus,40803,17,50
Ulmus,40803,18,36
Ulmus,40803,19,47
Ulmus,40803,20,16
Ulmus,40803,21,53
Viburnum,40803,1,0
Viburnum,40803,2,0
Viburnum,40803,3,1
Viburnum,40803,4,0
Viburnum,40803,5,0
Viburnum,40803,6,2
Viburnum,40803,11,0
Viburnum,40803,13,0
Viburnum,40803,14,0
Viburnum,40803,15,0
Viburnum,40803,16,0
Viburnum,40803,17,0
Viburnum,40803,18,0
Viburnum,40803,19,0
Viburnum,40803,20,0
Viburnum,40803,21,0
Abies,40844,1,0
Abies,40844,2,2
Abies,40844,3,3
Abies,40844,4,3
Abies,40844,5,11
Abies,40844,6,1
Abies,40844,11,0
Abies,40844,13,0
Abies,40844,14,0
Abies,40844,15,0
Abies,40844,16,0
Abies,40844,17,0
Abies,40844,18,0
Abies,40844,19,0
Abies,40844,20,0
Abies,40844,21,0
Acer negundo,40844,1,1
Acer negundo,40844,2,0
Acer negundo,40844,3,0
Acer negundo,40844,4,0
Acer negundo,40844,5,0
Acer negundo,40844,6,0
Acer negundo,40844,11,1
Acer negundo,40844,13,0
Acer negundo,40844,14,1
Acer negundo,40844,15,0
Acer negundo,40844,16,0
Acer negundo,40844,17,0
Acer negundo,40844,18,0
Acer negundo,40844,19,1
Acer negundo,40844,20,0
Acer negundo,40844,21,0
Acer rubrum,40844,1,6
Acer rubrum,40844,2,2
Acer rubrum,40844,3,0
Acer rubrum,40844,4,0
Acer rubrum,40844,5,0
Acer rubrum,40844,6,0
Acer rubrum,40844,11,7
Acer rubrum,40844,13,2
Acer rubrum,40844,14,0
Acer rubrum,40844,15,6
Acer rubrum,40844,16,3
Acer rubrum,40844,17,4
Acer rubrum,40844,18,2
Acer rubrum,40844,19,1
Acer rubrum,40844,20,7
Acer rubrum,40844,21,14
Acer saccharum-type,40844,1,3
Acer saccharum-type,40844,2,0
Acer saccharum-type,40844,3,0
Acer saccharum-type,40844,4,0
Acer saccharum-type,40844,5,0
Acer saccharum-type,40844,6,0
Acer saccharum-type,40844,11,7
Acer saccharum-type,40844,13,1
Acer saccharum-type,40844,14,3
Acer saccharum-type,40844,15,7
Acer saccharum-type,40844,16,10
Acer saccharum-type,40844,17,2
Acer saccharum-type,40844,18,1
Acer saccharum-type,40844,19,3
Acer saccharum-type,40844,20,1
Acer saccharum-type,40844,21,2
Acer sp.,40844,1,3
Acer sp.,40844,2,0
Acer sp.,40844,3,0
Acer sp.,40844,4,0
Acer sp.,40844,5,0
Acer sp.,40844,6,1
Acer sp.,40844,11,6
Acer sp.,40844,13,0
Acer sp.,40844,14,4
Acer sp.,40844,15,4
Acer sp.,40844,16,7
Acer sp.,40844,17,4
Acer sp.,40844,18,4
Acer sp.,40844,19,5
Acer sp.,40844,20,2
Acer sp.,40844,21,2
Alnus viridis subsp. crispa-type,40844,1,0
Alnus viridis subsp. crispa-type,40844,2,1
Alnus viridis subsp. crispa-type,40844,3,15
Alnus viridis subsp. crispa-type,40844,4,4
Alnus viridis subsp. crispa-type,40844,5,0
Alnus viridis subsp. crispa-type,40844,6,0
Alnus viridis subsp. crispa-type,40844,11,0
Alnus viridis subsp. crispa-type,40844,13,1
Alnus viridis subsp. crispa-type,40844,14,0
Alnus viridis subsp. crispa-type,40844,15,1
Alnus viridis subsp. crispa-type,40844,16,0
Alnus viridis subsp. crispa-type,40844,17,0
Alnus viridis subsp. crispa-type,40844,18,1
Alnus viridis subsp. crispa-type,40844,19,5
Alnus viridis subsp. crispa-type,40844,20,3
Alnus viridis subsp. crispa-type,40844,21,0
Alnus viridis-type,40844,1,7
Alnus viridis-type,40844,2,14
Alnus viridis-type,40844,3,6
Alnus viridis-type,40844,4,0
Alnus viridis-type,40844,5,3
Alnus viridis-type,40844,6,1
Alnus viridis-type,40844,11,10
Alnus viridis-type,40844,13,6
Alnus viridis-type,40844,14,8
Alnus viridis-type,40844,15,20
Alnus viridis-type,40844,16,14
Alnus viridis-type,40844,17,43
Alnus viridis-type,40844,18,33
Alnus viridis-type,40844,19,21
Alnus viridis-type,40844,20,29
Alnus viridis-type,40844,21,8
Artemisia,40844,1,0
Artemisia,40844,2,0
Artemisia,40844,3,1
Artemisia,40844,4,2
Artemisia,40844,5,0
Artemisia,40844,6,2
Artemisia,40844,11,0
Artemisia,40844,13,0
Artemisia,40844,14,0
Artemisia,40844,15,2
Artemisia,40844,16,0
Artemisia,40844,17,3
Artemisia,40844,18,2
Artemisia,40844,19,0
Artemisia,40844,20,0
Artemisia,40844,21,1
Betula,40844,1,93
Betula,40844,2,67
Betula,40844,3,31
Betula,40844,4,11
Betula,40844,5,21
Betula,40844,6,25
Betula,40844,11,118
Betula,40844,13,37
Betula,40844,14,49
Betula,40844,15,47
Betula,40844,16,61
Betula,40844,17,77
Betula,40844,18,44
Betula,40844,19,63
Betula,40844,20,171
Betula,40844,21,97
Carya,40844,1,20
Carya,40844,2,2
Carya,40844,3,0
Carya,40844,4,0
Carya,40844,5,2
Carya,40844,6,0
Carya,40844,11,52
Carya,40844,13,5
Carya,40844,14,28
Carya,40844,15,32
Carya,40844,16,9
Carya,40844,17,3
Carya,40844,18,2
Carya,40844,19,4
Carya,40844,20,5
Carya,40844,21,44
Castanea,40844,1,2
Castanea,40844,2,0
Castanea,40844,3,0
Castanea,40844,4,0
Castanea,40844,5,0
Castanea,40844,6,0
Castanea,40844,11,3
Castanea,40844,13,1
Castanea,40844,14,0
Castanea,40844,15,0
Castanea,40844,16,0
Castanea,40844,17,2
Castanea,40844,18,0
Castanea,40844,19,2
Castanea,40844,20,0
Castanea,40844,21,1
Cephalanthus,40844,1,0
Cephalanthus,40844,2,0
Cephalanthus,40844,3,0
Cephalanthus,40844,4,0
Cephalanthus,40844,5,0
Cephalanthus,40844,6,0
Cephalanthus,40844,11,2
Cephalanthus,40844,13,2
Cephalanthus,40844,14,1
Cephalanthus,40844,15,2
Cephalanthus,40844,16,15
Cephalanthus,40844,17,3
Cephalanthus,40844,18,0
Cephalanthus,40844,19,0
Cephalanthus,40844,20,0
Cephalanthus,40844,21,2
Clethra,40844,1,2
Clethra,40844,2,0
Clethra,40844,3,0
Clethra,40844,4,0
Clethra,40844,5,0
Clethra,40844,6,0
Clethra,40844,11,1
Clethra,40844,13,1
Clethra,40844,14,1
Clethra,40844,15,1
Clethra,40844,16,1
Clethra,40844,17,1
Clethra,40844,18,0
Clethra,40844,19,1
Clethra,40844,20,0
Clethra,40844,21,4
Corylus,40844,1,2
Corylus,40844,2,10
Corylus,40844,3,1
Corylus,40844,4,2
Corylus,40844,5,2
Corylus,40844,6,0
Corylus,40844,11,2
Corylus,40844,13,0
Corylus,40844,14,4
Corylus,40844,15,3
Corylus,40844,16,4
Corylus,40844,17,5
Corylus,40844,18,5
Corylus,40844,19,20
Corylus,40844,20,19
Corylus,40844,21,3
Cupressaceae,40844,1,12
Cupressaceae,40844,2,11
Cupressaceae,40844,3,0
Cupressaceae,40844,4,6
Cupressaceae,40844,5,10
Cupressaceae,40844,6,7
Cupressaceae,40844,11,35
Cupressaceae,40844,13,13
Cupressaceae,40844,14,9
Cupressaceae,40844,15,21
Cupressaceae,40844,16,5
Cupressaceae,40844,17,12
Cupressaceae,40844,18,10
Cupressaceae,40844,19,7
Cupressaceae,40844,20,19
Cupressaceae,40844,21,9
Ericaceae,40844,1,9
Ericaceae,40844,2,2
Ericaceae,40844,3,0
Ericaceae,40844,4,2
Ericaceae,40844,5,0
Ericaceae,40844,6,0
Ericaceae,40844,11,25
Ericaceae,40844,13,11
Ericaceae,40844,14,10
Ericaceae,40844,15,7
Ericaceae,40844,16,4
Ericaceae,40844,17,4
Ericaceae,40844,18,1
Ericaceae,40844,19,4
Ericaceae,40844,20,9
Ericaceae,40844,21,9
Fagus,40844,1,26
Fagus,40844,2,3
Fagus,40844,3,1
Fagus,40844,4,0
Fagus,40844,5,2
Fagus,40844,6,0
Fagus,40844,11,95
Fagus,40844,13,26
Fagus,40844,14,58
Fagus,40844,15,90
Fagus,40844,16,113
Fagus,40844,17,58
Fagus,40844,18,5
Fagus,40844,19,16
Fagus,40844,20,1
Fagus,40844,21,49
Fraxinus,40844,1,0
Fraxinus,40844,2,1
Fraxinus,40844,3,0
Fraxinus,40844,4,0
Fraxinus,40844,5,0
Fraxinus,40844,6,0
Fraxinus,40844,11,0
Fraxinus,40844,13,2
Fraxinus,40844,14,0
Fraxinus,40844,15,1
Fraxinus,40844,16,4
Fraxinus,40844,17,0
Fraxinus,40844,18,0
Fraxinus,40844,19,0
Fraxinus,40844,20,1
Fraxinus,40844,21,0
Fraxinus nigra-type,40844,1,1
Fraxinus nigra-type,40844,2,0
Fraxinus nigra-type,40844,3,0
Fraxinus nigra-type,40844,4,1
Fraxinus nigra-type,40844,5,3
Fraxinus nigra-type,40844,6,0
Fraxinus nigra-type,40844,11,2
Fraxinus nigra-type,40844,13,0
Fraxinus nigra-type,40844,14,2
Fraxinus nigra-type,40844,15,4
Fraxinus nigra-type,40844,16,0
Fraxinus nigra-type,40844,17,0
Fraxinus nigra-type,40844,18,0
Fraxinus nigra-type,40844,19,5
Fraxinus nigra-type,40844,20,2
Fraxinus nigra-type,40844,21,0
Fraxinus pennsylvanica-type,40844,1,7
Fraxinus pennsylvanica-type,40844,2,1
Fraxinus pennsylvanica-type,40844,3,0
Fraxinus pennsylvanica-type,40844,4,0
Fraxinus pennsylvanica-type,40844,5,3
Fraxinus pennsylvanica-type,40844,6,2
Fraxinus pennsylvanica-type,40844,11,5
Fraxinus pennsylvanica-type,40844,13,5
Fraxinus pennsylvanica-type,40844,14,3
Fraxinus pennsylvanica-type,40844,15,7
Fraxinus pennsylvanica-type,40844,16,6
Fraxinus pennsylvanica-type,40844,17,8
Fraxinus pennsylvanica-type,40844,18,1
Fraxinus pennsylvanica-type,40844,19,5
Fraxinus pennsylvanica-type,40844,20,2
Fraxinus pennsylvanica-type,40844,21,5
Ilex,40844,1,1
Ilex,40844,2,9
Ilex,40844,3,0
Ilex,40844,4,0
Ilex,40844,5,0
Ilex,40844,6,0
Ilex,40844,11,6
Ilex,40844,13,2
Ilex,40844,14,1
Ilex,40844,15,2
Ilex,40844,16,1
Ilex,40844,17,3
Ilex,40844,18,0
Ilex,40844,19,3
Ilex,40844,20,11
Ilex,40844,21,3
Juglans nigra-type,40844,1,2
Juglans nigra-type,40844,2,0
Juglans nigra-type,40844,3,1
Juglans nigra-type,40844,4,0
Juglans nigra-type,40844,5,0
Juglans nigra-type,40844,6,0
Juglans nigra-type,40844,11,0
Juglans nigra-type,40844,13,0
Juglans nigra-type,40844,14,0
Juglans nigra-type,40844,15,0
Juglans nigra-type,40844,16,1
Juglans nigra-type,40844,17,2
Juglans nigra-type,40844,18,1
Juglans nigra-type,40844,19,1
Juglans nigra-type,40844,20,0
Juglans nigra-type,40844,21,0
Larix,40844,1,0
Larix,40844,2,2
Larix,40844,3,1
Larix,40844,4,4
Larix,40844,5,0
Larix,40844,6,0
Larix,40844,11,0
Larix,40844,13,0
Larix,40844,14,0
Larix,40844,15,0
Larix,40844,16,0
Larix,40844,17,0
Larix,40844,18,0
Larix,40844,19,1
Larix,40844,20,2
Larix,40844,21,1
Myrica,40844,1,19
Myrica,40844,2,11
Myrica,40844,3,5
Myrica,40844,4,12
Myrica,40844,5,9
Myrica,40844,6,17
Myrica,40844,11,27
Myrica,40844,13,12
Myrica,40844,14,7
Myrica,40844,15,10
Myrica,40844,16,15
Myrica,40844,17,24
Myrica,40844,18,17
Myrica,40844,19,48
Myrica,40844,20,33
Myrica,40844,21,22
Nyssa,40844,1,1
Nyssa,40844,2,0
Nyssa,40844,3,0
Nyssa,40844,4,0
Nyssa,40844,5,0
Nyssa,40844,6,0
Nyssa,40844,11,10
Nyssa,40844,13,0
Nyssa,40844,14,2
Nyssa,40844,15,3
Nyssa,40844,16,19
Nyssa,40844,17,11
Nyssa,40844,18,4
Nyssa,40844,19,1
Nyssa,40844,20,0
Nyssa,40844,21,2
Ostrya/Carpinus,40844,1,6
Ostrya/Carpinus,40844,2,2
Ostrya/Carpinus,40844,3,8
Ostrya/Carpinus,40844,4,5
Ostrya/Carpinus,40844,5,12
Ostrya/Carpinus,40844,6,14
Ostrya/Carpinus,40844,11,22
Ostrya/Carpinus,40844,13,5
Ostrya/Carpinus,40844,14,16
Ostrya/Carpinus,40844,15,7
Ostrya/Carpinus,40844,16,18
Ostrya/Carpinus,40844,17,20
Ostrya/Carpinus,40844,18,14
Ostrya/Carpinus,40844,19,16
Ostrya/Carpinus,40844,20,37
Ostrya/Carpinus,40844,21,8
Picea glauca,40844,1,0
Picea glauca,40844,2,5
Picea glauca,40844,3,26
Picea glauca,40844,4,15
Picea glauca,40844,5,54
Picea glauca,40844,6,115
Picea glauca,40844,11,0
Picea glauca,40844,13,0
Picea glauca,40844,14,0
Picea glauca,40844,15,0
Picea glauca,40844,16,1
Picea glauca,40844,17,2
Picea glauca,40844,18,3
Picea glauca,40844,19,7
Picea glauca,40844,20,8
Picea glauca,40844,21,0
Picea indet.,40844,1,2
Picea indet.,40844,2,41
Picea indet.,40844,3,45
Picea indet.,40844,4,47
Picea indet.,40844,5,90
Picea indet.,40844,6,46
Picea indet.,40844,11,1
Picea indet.,40844,13,0
Picea indet.,40844,14,0
Picea indet.,40844,15,0
Picea indet.,40844,16,1
Picea indet.,40844,17,7
Picea indet.,40844,18,7
Picea indet.,40844,19,16
Picea indet.,40844,20,25
Picea indet.,40844,21,0
Picea mariana,40844,1,6
Picea mariana,40844,2,22
Picea mariana,40844,3,71
Picea mariana,40844,4,34
Picea mariana,40844,5,127
Picea mariana,40844,6,17
Picea mariana,40844,11,1
Picea mariana,40844,13,0
Picea mariana,40844,14,0
Picea mariana,40844,15,1
Picea mariana,40844,16,2
Picea mariana,40844,17,9
Picea mariana,40844,18,3
Picea mariana,40844,19,20
Picea mariana,40844,20,47
Picea mariana,40844,21,1
Picea undiff.,40844,1,0
Picea undiff.,40844,2,1
Picea undiff.,40844,3,4
Picea undiff.,40844,4,4
Picea undiff.,40844,5,16
Picea undiff.,40844,6,20
Picea undiff.,40844,11,0
Picea undiff.,40844,13,0
Picea undiff.,40844,14,0
Picea undiff.,40844,15,0
Picea undiff.,40844,16,1
Picea undiff.,40844,17,1
Picea undiff.,40844,18,0
Picea undiff.,40844,19,2
Picea undiff.,40844,20,6
Picea undiff.,40844,21,0
Pinus banksiana-type,40844,1,10
Pinus banksiana-type,40844,2,65
Pinus banksiana-type,40844,3,25
Pinus banksiana-type,40844,4,72
Pinus banksiana-type,40844,5,138
Pinus banksiana-type,40844,6,10
Pinus banksiana-type,40844,11,4
Pinus banksiana-type,40844,13,0
Pinus banksiana-type,40844,14,0
Pinus banksiana-type,40844,15,2
Pinus banksiana-type,40844,16,2
Pinus banksiana-type,40844,17,5
Pinus banksiana-type,40844,18,0
Pinus banksiana-type,40844,19,29
Pinus banksiana-type,40844,20,107
Pinus banksiana-type,40844,21,2
Pinus resinosa-type,40844,1,17
Pinus resinosa-type,40844,2,2
Pinus resinosa-type,40844,3,0
Pinus resinosa-type,40844,4,0
Pinus resinosa-type,40844,5,0
Pinus resinosa-type,40844,6,0
Pinus resinosa-type,40844,11,9
Pinus resinosa-type,40844,13,0
Pinus resinosa-type,40844,14,0
Pinus resinosa-type,40844,15,0
Pinus resinosa-type,40844,16,1
Pinus resinosa-type,40844,17,6
Pinus resinosa-type,40844,18,1
Pinus resinosa-type,40844,19,9
Pinus resinosa-type,40844,20,20
Pinus resinosa-type,40844,21,6
Pinus subg. Pinus,40844,1,3
Pinus subg. Pinus,40844,2,2
Pinus subg. Pinus,40844,3,0
Pinus subg. Pinus,40844,4,0
Pinus subg. Pinus,40844,5,2
Pinus subg. Pinus,40844,6,0
Pinus subg. Pinus,40844,11,4
Pinus subg. Pinus,40844,13,0
Pinus subg. Pinus,40844,14,2
Pinus subg. Pinus,40844,15,1
Pinus subg. Pinus,40844,16,1
Pinus subg. Pinus,40844,17,4
Pinus subg. Pinus,40844,18,2
Pinus subg. Pinus,40844,19,2
Pinus subg. Pinus,40844,20,19
Pinus subg. Pinus,40844,21,10
Pinus subg. Strobus,40844,1,14
Pinus subg. Strobus,40844,2,5
Pinus subg. Strobus,40844,3,4
Pinus subg. Strobus,40844,4,0
Pinus subg. Strobus,40844,5,1
Pinus subg. Strobus,40844,6,0
Pinus subg. Strobus,40844,11,9
Pinus subg. Strobus,40844,13,0
Pinus subg. Strobus,40844,14,0
Pinus subg. Strobus,40844,15,0
Pinus subg. Strobus,40844,16,1
Pinus subg. Strobus,40844,17,5
Pinus subg. Strobus,40844,18,10
Pinus subg. Strobus,40844,19,30
Pinus subg. Strobus,40844,20,172
Pinus subg. Strobus,40844,21,14
Pinus undiff.,40844,1,209
Pinus undiff.,40844,2,230
Pinus undiff.,40844,3,47
Pinus undiff.,40844,4,101
Pinus undiff.,40844,5,132
Pinus undiff.,40844,6,10
Pinus undiff.,40844,11,170
Pinus undiff.,40844,13,14
Pinus undiff.,40844,14,38
Pinus undiff.,40844,15,40
Pinus undiff.,40844,16,62
Pinus undiff.,40844,17,188
Pinus undiff.,40844,18,129
Pinus undiff.,40844,19,462
Pinus undiff.,40844,20,1673
Pinus undiff.,40844,21,130
Platanus,40844,1,0
Platanus,40844,2,0
Platanus,40844,3,0
Platanus,40844,4,0
Platanus,40844,5,0
Platanus,40844,6,0
Platanus,40844,11,0
Platanus,40844,13,2
Platanus,40844,14,2
Platanus,40844,15,4
Platanus,40844,16,3
Platanus,40844,17,10
Platanus,40844,18,0
Platanus,40844,19,0
Platanus,40844,20,2
Platanus,40844,21,0
Populus,40844,1,2
Populus,40844,2,4
Populus,40844,3,0
Populus,40844,4,0
Populus,40844,5,2
Populus,40844,6,7
Populus,40844,11,3
Populus,40844,13,0
Populus,40844,14,4
Populus,40844,15,8
Populus,40844,16,5
Populus,40844,17,15
Populus,40844,18,0
Populus,40844,19,4
Populus,40844,20,6
Populus,40844,21,1
Quercus,40844,1,366
Quercus,40844,2,42
Quercus,40844,3,2
Quercus,40844,4,6
Quercus,40844,5,24
Quercus,40844,6,12
Quercus,40844,11,632
Quercus,40844,13,189
Quercus,40844,14,360
Quercus,40844,15,547
Quercus,40844,16,751
Quercus,40844,17,638
Quercus,40844,18,296
Quercus,40844,19,515
Quercus,40844,20,306
Quercus,40844,21,431
Rosaceae,40844,1,0
Rosaceae,40844,2,0
Rosaceae,40844,3,0
Rosaceae,40844,4,1
Rosaceae,40844,5,0
Rosaceae,40844,6,0
Rosaceae,40844,11,1
Rosaceae,40844,13,0
Rosaceae,40844,14,0
Rosaceae,40844,15,0
Rosaceae,40844,16,1
Rosaceae,40844,17,0
Rosaceae,40844,18,0
Rosaceae,40844,19,0
Rosaceae,40844,20,0
Rosaceae,40844,21,0
Salix,40844,1,0
Salix,40844,2,1
Salix,40844,3,0
Salix,40844,4,0
Salix,40844,5,0
Salix,40844,6,6
Salix,40844,11,2
Salix,40844,13,0
Salix,40844,14,0
Salix,40844,15,1
Salix,40844,16,0
Salix,40844,17,1
Salix,40844,18,3
Salix,40844,19,4
Salix,40844,20,1
Salix,40844,21,0
Tsuga,40844,1,27
Tsuga,40844,2,6
Tsuga,40844,3,1
Tsuga,40844,4,1
Tsuga,40844,5,0
Tsuga,40844,6,0
Tsuga,40844,11,53
Tsuga,40844,13,4
Tsuga,40844,14,15
Tsuga,40844,15,34
Tsuga,40844,16,76
Tsuga,40844,17,76
Tsuga,40844,18,21
Tsuga,40844,19,38
Tsuga,40844,20,116
Tsuga,40844,21,36
Ulmus,40844,1,8
Ulmus,40844,2,1
Ulmus,40844,3,1
Ulmus,40844,4,0
Ulmus,40844,5,2
Ulmus,40844,6,1
Ulmus,40844,11,9
Ulmus,40844,13,4
Ulmus,40844,14,8
Ulmus,40844,15,10
Ulmus,40844,16,35
Ulmus,40844,17,22
Ulmus,40844,18,4
Ulmus,40844,19,14
Ulmus,40844,20,8
Ulmus,40844,21,10
Viburnum,40844,1,0
Viburnum,40844,2,0
Viburnum,40844,3,0
Viburnum,40844,4,0
Viburnum,40844,5,0
Viburnum,40844,6,0
Viburnum,40844,11,0
Viburnum,40844,13,0
Viburnum,40844,14,0
Viburnum,40844,15,0
Viburnum,40844,16,0
Viburnum,40844,17,0
Viburnum,40844,18,0
Viburnum,40844,19,0
Viburnum,40844,20,0
Viburnum,40844,21,1
Abies,40854,1,1
Abies,40854,2,13
Abies,40854,3,36.5
Abies,40854,4,1
Abies,40854,5,4
Abies,40854,6,0
Abies,40854,11,0
Abies,40854,13,0
Abies,40854,14,0
Abies,40854,15,0
Abies,40854,16,0
Abies,40854,17,0
Abies,40854,18,0
Abies,40854,19,1
Abies,40854,20,5
Abies,40854,21,0
Acer,40854,1,1
Acer,40854,2,1
Acer,40854,3,1
Acer,40854,4,0
Acer,40854,5,0
Acer,40854,6,0
Acer,40854,11,0
Acer,40854,13,0
Acer,40854,14,0
Acer,40854,15,0
Acer,40854,16,3
Acer,40854,17,0
Acer,40854,18,2
Acer,40854,19,1
Acer,40854,20,2
Acer,40854,21,1
Acer negundo-type,40854,1,0
Acer negundo-type,40854,2,0
Acer negundo-type,40854,3,0
Acer negundo-type,40854,4,0
Acer negundo-type,40854,5,0
Acer negundo-type,40854,6,0
Acer negundo-type,40854,11,0
Acer negundo-type,40854,13,0
Acer negundo-type,40854,14,0
Acer negundo-type,40854,15,0
Acer negundo-type,40854,16,0
Acer negundo-type,40854,17,0
Acer negundo-type,40854,18,1
Acer negundo-type,40854,19,3
Acer negundo-type,40854,20,1
Acer negundo-type,40854,21,0
Acer rubrum,40854,1,58
Acer rubrum,40854,2,6
Acer rubrum,40854,3,0
Acer rubrum,40854,4,0
Acer rubrum,40854,5,0
Acer rubrum,40854,6,0
Acer rubrum,40854,11,22
Acer rubrum,40854,13,21
Acer rubrum,40854,14,0
Acer rubrum,40854,15,16
Acer rubrum,40854,16,4
Acer rubrum,40854,17,8
Acer rubrum,40854,18,4
Acer rubrum,40854,19,0
Acer rubrum,40854,20,4
Acer rubrum,40854,21,21
Acer saccharum,40854,1,76
Acer saccharum,40854,2,8
Acer saccharum,40854,3,1
Acer saccharum,40854,4,0
Acer saccharum,40854,5,0
Acer saccharum,40854,6,0
Acer saccharum,40854,11,29
Acer saccharum,40854,13,60
Acer saccharum,40854,14,22
Acer saccharum,40854,15,31
Acer saccharum,40854,16,12
Acer saccharum,40854,17,16
Acer saccharum,40854,18,16
Acer saccharum,40854,19,16
Acer saccharum,40854,20,13
Acer saccharum,40854,21,32
Alnus,40854,1,102
Alnus,40854,2,15
Alnus,40854,3,2
Alnus,40854,4,0
Alnus,40854,5,9
Alnus,40854,6,0
Alnus,40854,11,30
Alnus,40854,13,31
Alnus,40854,14,21
Alnus,40854,15,22
Alnus,40854,16,0
Alnus,40854,17,0
Alnus,40854,18,0
Alnus,40854,19,0
Alnus,40854,20,3
Alnus,40854,21,30
Alnus incana,40854,1,0
Alnus incana,40854,2,2
Alnus incana,40854,3,40
Alnus incana,40854,4,0
Alnus incana,40854,5,19
Alnus incana,40854,6,3
Alnus incana,40854,11,0
Alnus incana,40854,13,0
Alnus incana,40854,14,0
Alnus incana,40854,15,0
Alnus incana,40854,16,12
Alnus incana,40854,17,8
Alnus incana,40854,18,10
Alnus incana,40854,19,10
Alnus incana,40854,20,6
Alnus incana,40854,21,0
Alnus viridis subsp. crispa,40854,1,0
Alnus viridis subsp. crispa,40854,2,0
Alnus viridis subsp. crispa,40854,3,12
Alnus viridis subsp. crispa,40854,4,2
Alnus viridis subsp. crispa,40854,5,9
Alnus viridis subsp. crispa,40854,6,1
Alnus viridis subsp. crispa,40854,11,0
Alnus viridis subsp. crispa,40854,13,0
Alnus viridis subsp. crispa,40854,14,0
Alnus viridis subsp. crispa,40854,15,0
Alnus viridis subsp. crispa,40854,16,0
Alnus viridis subsp. crispa,40854,17,0
Alnus viridis subsp. crispa,40854,18,0
Alnus viridis subsp. crispa,40854,19,0
Alnus viridis subsp. crispa,40854,20,6
Alnus viridis subsp. crispa,40854,21,0
Artemisia,40854,1,10
Artemisia,40854,2,0
Artemisia,40854,3,0
Artemisia,40854,4,2
Artemisia,40854,5,28
Artemisia,40854,6,2
Artemisia,40854,11,3
Artemisia,40854,13,5
Artemisia,40854,14,2
Artemisia,40854,15,0
Artemisia,40854,16,0
Artemisia,40854,17,1
Artemisia,40854,18,0
Artemisia,40854,19,1
Artemisia,40854,20,0
Artemisia,40854,21,2
Betula,40854,1,2239
Betula,40854,2,109
Betula,40854,3,80
Betula,40854,4,13
Betula,40854,5,44
Betula,40854,6,3
Betula,40854,11,506
Betula,40854,13,678
Betula,40854,14,308
Betula,40854,15,417
Betula,40854,16,101
Betula,40854,17,100
Betula,40854,18,131
Betula,40854,19,69
Betula,40854,20,70
Betula,40854,21,618
Carya,40854,1,312
Carya,40854,2,2
Carya,40854,3,0
Carya,40854,4,0
Carya,40854,5,1
Carya,40854,6,0
Carya,40854,11,134
Carya,40854,13,254
Carya,40854,14,105
Carya,40854,15,114
Carya,40854,16,12
Carya,40854,17,5
Carya,40854,18,8
Carya,40854,19,4
Carya,40854,20,3
Carya,40854,21,181
Castanea,40854,1,137
Castanea,40854,2,0
Castanea,40854,3,0
Castanea,40854,4,0
Castanea,40854,5,0
Castanea,40854,6,0
Castanea,40854,11,20
Castanea,40854,13,16
Castanea,40854,14,3
Castanea,40854,15,6
Castanea,40854,16,2
Castanea,40854,17,2
Castanea,40854,18,2
Castanea,40854,19,0
Castanea,40854,20,0
Castanea,40854,21,33
Celtis,40854,1,6
Celtis,40854,2,0
Celtis,40854,3,0
Celtis,40854,4,0
Celtis,40854,5,0
Celtis,40854,6,0
Celtis,40854,11,5
Celtis,40854,13,4
Celtis,40854,14,8
